,wind_direction,wind_speed,temperature,rel_humidity
2016-09-25 13:00:00,83.0,2.9,25.2,76.0
2016-09-25 13:20:00,83.0,2.9,25.2,76.0
2016-09-25 13:40:00,83.0,2.9,25.2,76.0
2016-09-25 14:00:00,83.0,2.9,25.2,76.0
2016-09-25 14:20:00,83.0,2.9,25.2,76.0
2016-09-25 14:40:00,83.0,2.9,25.2,76.0
2016-09-25 15:00:00,53.0,1.4,24.4,85.0
2016-09-25 15:20:00,53.0,1.4,24.4,85.0
2016-09-25 15:40:00,53.0,1.4,24.4,85.0
2016-09-25 16:00:00,53.0,1.4,24.4,85.0
2016-09-25 16:20:00,53.0,1.4,24.4,85.0
2016-09-25 16:40:00,53.0,1.4,24.4,85.0
2016-09-25 17:00:00,53.0,1.4,24.4,85.0
2016-09-25 17:20:00,53.0,1.4,24.4,85.0
2016-09-25 17:40:00,53.0,1.4,24.4,85.0
2016-09-25 18:00:00,11.0,0.9,22.8,87.0
2016-09-25 18:20:00,11.0,0.9,22.8,87.0
2016-09-25 18:40:00,11.0,0.9,22.8,87.0
2016-09-25 19:00:00,11.0,0.9,22.8,87.0
2016-09-25 19:20:00,11.0,0.9,22.8,87.0
2016-09-25 19:40:00,11.0,0.9,22.8,87.0
2016-09-25 20:00:00,11.0,0.9,22.8,87.0
2016-09-25 20:20:00,11.0,0.9,22.8,87.0
2016-09-25 20:40:00,11.0,0.9,22.8,87.0
2016-09-25 21:00:00,358.0,0.5,21.8,93.0
2016-09-25 21:20:00,358.0,0.5,21.8,93.0
2016-09-25 21:40:00,358.0,0.5,21.8,93.0
2016-09-25 22:00:00,358.0,0.5,21.8,93.0
2016-09-25 22:20:00,358.0,0.5,21.8,93.0
2016-09-25 22:40:00,358.0,0.5,21.8,93.0
2016-09-25 23:00:00,358.0,0.5,21.8,93.0
2016-09-25 23:20:00,358.0,0.5,21.8,93.0
2016-09-25 23:40:00,358.0,0.5,21.8,93.0
2016-09-26 00:00:00,307.0,1.3,24.1,83.0
2016-09-26 00:20:00,307.0,1.3,24.1,83.0
2016-09-26 00:40:00,307.0,1.3,24.1,83.0
2016-09-26 01:00:00,307.0,1.3,24.1,83.0
2016-09-26 01:20:00,307.0,1.3,24.1,83.0
2016-09-26 01:40:00,307.0,1.3,24.1,83.0
2016-09-26 02:00:00,307.0,1.3,24.1,83.0
2016-09-26 02:20:00,307.0,1.3,24.1,83.0
2016-09-26 02:40:00,307.0,1.3,24.1,83.0
2016-09-26 03:00:00,174.0,1.6,28.5,57.0
2016-09-26 03:20:00,174.0,1.6,28.5,57.0
2016-09-26 03:40:00,174.0,1.6,28.5,57.0
2016-09-26 04:00:00,174.0,1.6,28.5,57.0
2016-09-26 04:20:00,174.0,1.6,28.5,57.0
2016-09-26 04:40:00,174.0,1.6,28.5,57.0
2016-09-26 05:00:00,174.0,1.6,28.5,57.0
2016-09-26 05:20:00,174.0,1.6,28.5,57.0
2016-09-26 05:40:00,174.0,1.6,28.5,57.0
2016-09-26 06:00:00,37.0,4.1,30.3,56.0
2016-09-26 06:20:00,37.0,4.1,30.3,56.0
2016-09-26 06:40:00,37.0,4.1,30.3,56.0
2016-09-26 07:00:00,37.0,4.1,30.3,56.0
2016-09-26 07:20:00,37.0,4.1,30.3,56.0
2016-09-26 07:40:00,37.0,4.1,30.3,56.0
2016-09-26 08:00:00,37.0,4.1,30.3,56.0
2016-09-26 08:20:00,37.0,4.1,30.3,56.0
2016-09-26 08:40:00,37.0,4.1,30.3,56.0
2016-09-26 09:00:00,81.0,2.6,28.9,66.0
2016-09-26 09:20:00,81.0,2.6,28.9,66.0
2016-09-26 09:40:00,81.0,2.6,28.9,66.0
2016-09-26 10:00:00,81.0,2.6,28.9,66.0
2016-09-26 10:20:00,81.0,2.6,28.9,66.0
2016-09-26 10:40:00,81.0,2.6,28.9,66.0
2016-09-26 11:00:00,81.0,2.6,28.9,66.0
2016-09-26 11:20:00,81.0,2.6,28.9,66.0
2016-09-26 11:40:00,81.0,2.6,28.9,66.0
2016-09-26 12:00:00,96.0,3.5,26.4,78.0
2016-09-26 12:20:00,96.0,3.5,26.4,78.0
2016-09-26 12:40:00,96.0,3.5,26.4,78.0
2016-09-26 13:00:00,96.0,3.5,26.4,78.0
2016-09-26 13:20:00,96.0,3.5,26.4,78.0
2016-09-26 13:40:00,96.0,3.5,26.4,78.0
2016-09-26 14:00:00,96.0,3.5,26.4,78.0
2016-09-26 14:20:00,96.0,3.5,26.4,78.0
2016-09-26 14:40:00,96.0,3.5,26.4,78.0
2016-09-26 15:00:00,315.0,0.8,25.4,86.0
2016-09-26 15:20:00,315.0,0.8,25.4,86.0
2016-09-26 15:40:00,315.0,0.8,25.4,86.0
2016-09-26 16:00:00,315.0,0.8,25.4,86.0
2016-09-26 16:20:00,315.0,0.8,25.4,86.0
2016-09-26 16:40:00,315.0,0.8,25.4,86.0
2016-09-26 17:00:00,315.0,0.8,25.4,86.0
2016-09-26 17:20:00,315.0,0.8,25.4,86.0
2016-09-26 17:40:00,315.0,0.8,25.4,86.0
2016-09-26 18:00:00,46.0,1.3,24.7,92.0
2016-09-26 18:20:00,46.0,1.3,24.7,92.0
2016-09-26 18:40:00,46.0,1.3,24.7,92.0
2016-09-26 19:00:00,46.0,1.3,24.7,92.0
2016-09-26 19:20:00,46.0,1.3,24.7,92.0
2016-09-26 19:40:00,46.0,1.3,24.7,92.0
2016-09-26 20:00:00,46.0,1.3,24.7,92.0
2016-09-26 20:20:00,46.0,1.3,24.7,92.0
2016-09-26 20:40:00,46.0,1.3,24.7,92.0
2016-09-26 21:00:00,87.0,1.5,24.9,90.0
2016-09-26 21:20:00,87.0,1.5,24.9,90.0
2016-09-26 21:40:00,87.0,1.5,24.9,90.0
2016-09-26 22:00:00,87.0,1.5,24.9,90.0
2016-09-26 22:20:00,87.0,1.5,24.9,90.0
2016-09-26 22:40:00,87.0,1.5,24.9,90.0
2016-09-26 23:00:00,87.0,1.5,24.9,90.0
2016-09-26 23:20:00,87.0,1.5,24.9,90.0
2016-09-26 23:40:00,87.0,1.5,24.9,90.0
2016-09-27 00:00:00,79.0,2.1,26.2,86.0
2016-09-27 00:20:00,79.0,2.1,26.2,86.0
2016-09-27 00:40:00,79.0,2.1,26.2,86.0
2016-09-27 01:00:00,79.0,2.1,26.2,86.0
2016-09-27 01:20:00,79.0,2.1,26.2,86.0
2016-09-27 01:40:00,79.0,2.1,26.2,86.0
2016-09-27 02:00:00,79.0,2.1,26.2,86.0
2016-09-27 02:20:00,79.0,2.1,26.2,86.0
2016-09-27 02:40:00,79.0,2.1,26.2,86.0
2016-09-27 03:00:00,72.0,3.0,28.5,77.0
2016-09-27 03:20:00,72.0,3.0,28.5,77.0
2016-09-27 03:40:00,72.0,3.0,28.5,77.0
2016-09-27 04:00:00,72.0,3.0,28.5,77.0
2016-09-27 04:20:00,72.0,3.0,28.5,77.0
2016-09-27 04:40:00,72.0,3.0,28.5,77.0
2016-09-27 05:00:00,72.0,3.0,28.5,77.0
2016-09-27 05:20:00,72.0,3.0,28.5,77.0
2016-09-27 05:40:00,72.0,3.0,28.5,77.0
2016-09-27 06:00:00,96.0,3.6,31.1,63.0
2016-09-27 06:20:00,96.0,3.6,31.1,63.0
2016-09-27 06:40:00,96.0,3.6,31.1,63.0
2016-09-27 07:00:00,96.0,3.6,31.1,63.0
2016-09-27 07:20:00,96.0,3.6,31.1,63.0
2016-09-27 07:40:00,96.0,3.6,31.1,63.0
2016-09-27 08:00:00,96.0,3.6,31.1,63.0
2016-09-27 08:20:00,96.0,3.6,31.1,63.0
2016-09-27 08:40:00,96.0,3.6,31.1,63.0
2016-09-27 09:00:00,104.0,4.2,28.7,72.0
2016-09-27 09:20:00,104.0,4.2,28.7,72.0
2016-09-27 09:40:00,104.0,4.2,28.7,72.0
2016-09-27 10:00:00,104.0,4.2,28.7,72.0
2016-09-27 10:20:00,104.0,4.2,28.7,72.0
2016-09-27 10:40:00,104.0,4.2,28.7,72.0
2016-09-27 11:00:00,104.0,4.2,28.7,72.0
2016-09-27 11:20:00,104.0,4.2,28.7,72.0
2016-09-27 11:40:00,104.0,4.2,28.7,72.0
2016-09-27 12:00:00,40.0,3.4,27.4,85.0
2016-09-27 12:20:00,40.0,3.4,27.4,85.0
2016-09-27 12:40:00,40.0,3.4,27.4,85.0
2016-09-27 13:00:00,40.0,3.4,27.4,85.0
2016-09-27 13:20:00,40.0,3.4,27.4,85.0
2016-09-27 13:40:00,40.0,3.4,27.4,85.0
2016-09-27 14:00:00,40.0,3.4,27.4,85.0
2016-09-27 14:20:00,40.0,3.4,27.4,85.0
2016-09-27 14:40:00,40.0,3.4,27.4,85.0
2016-09-27 15:00:00,70.0,3.1,27.1,87.0
2016-09-27 15:20:00,70.0,3.1,27.1,87.0
2016-09-27 15:40:00,70.0,3.1,27.1,87.0
2016-09-27 16:00:00,70.0,3.1,27.1,87.0
2016-09-27 16:20:00,70.0,3.1,27.1,87.0
2016-09-27 16:40:00,70.0,3.1,27.1,87.0
2016-09-27 17:00:00,70.0,3.1,27.1,87.0
2016-09-27 17:20:00,70.0,3.1,27.1,87.0
2016-09-27 17:40:00,70.0,3.1,27.1,87.0
2016-09-27 18:00:00,56.0,1.7,26.2,95.0
2016-09-27 18:20:00,56.0,1.7,26.2,95.0
2016-09-27 18:40:00,56.0,1.7,26.2,95.0
2016-09-27 19:00:00,56.0,1.7,26.2,95.0
2016-09-27 19:20:00,56.0,1.7,26.2,95.0
2016-09-27 19:40:00,56.0,1.7,26.2,95.0
2016-09-27 20:00:00,56.0,1.7,26.2,95.0
2016-09-27 20:20:00,56.0,1.7,26.2,95.0
2016-09-27 20:40:00,56.0,1.7,26.2,95.0
2016-09-27 21:00:00,28.0,2.9,26.4,94.0
2016-09-27 21:20:00,28.0,2.9,26.4,94.0
2016-09-27 21:40:00,28.0,2.9,26.4,94.0
2016-09-27 22:00:00,28.0,2.9,26.4,94.0
2016-09-27 22:20:00,28.0,2.9,26.4,94.0
2016-09-27 22:40:00,28.0,2.9,26.4,94.0
2016-09-27 23:00:00,28.0,2.9,26.4,94.0
2016-09-27 23:20:00,28.0,2.9,26.4,94.0
2016-09-27 23:40:00,28.0,2.9,26.4,94.0
2016-09-28 00:00:00,46.0,3.4,26.9,91.0
2016-09-28 00:20:00,46.0,3.4,26.9,91.0
2016-09-28 00:40:00,46.0,3.4,26.9,91.0
2016-09-28 01:00:00,46.0,3.4,26.9,91.0
2016-09-28 01:20:00,46.0,3.4,26.9,91.0
2016-09-28 01:40:00,46.0,3.4,26.9,91.0
2016-09-28 02:00:00,46.0,3.4,26.9,91.0
2016-09-28 02:20:00,46.0,3.4,26.9,91.0
2016-09-28 02:40:00,46.0,3.4,26.9,91.0
2016-09-28 03:00:00,65.0,4.3,27.9,86.0
2016-09-28 03:20:00,65.0,4.3,27.9,86.0
2016-09-28 03:40:00,65.0,4.3,27.9,86.0
2016-09-28 04:00:00,65.0,4.3,27.9,86.0
2016-09-28 04:20:00,65.0,4.3,27.9,86.0
2016-09-28 04:40:00,65.0,4.3,27.9,86.0
2016-09-28 05:00:00,65.0,4.3,27.9,86.0
2016-09-28 05:20:00,65.0,4.3,27.9,86.0
2016-09-28 05:40:00,65.0,4.3,27.9,86.0
2016-09-28 06:00:00,92.0,7.5,26.2,94.0
2016-09-28 06:20:00,92.0,7.5,26.2,94.0
2016-09-28 06:40:00,92.0,7.5,26.2,94.0
2016-09-28 07:00:00,92.0,7.5,26.2,94.0
2016-09-28 07:20:00,92.0,7.5,26.2,94.0
2016-09-28 07:40:00,92.0,7.5,26.2,94.0
2016-09-28 08:00:00,92.0,7.5,26.2,94.0
2016-09-28 08:20:00,92.0,7.5,26.2,94.0
2016-09-28 08:40:00,92.0,7.5,26.2,94.0
2016-09-28 09:00:00,53.0,5.1,24.7,93.0
2016-09-28 09:20:00,53.0,5.1,24.7,93.0
2016-09-28 09:40:00,53.0,5.1,24.7,93.0
2016-09-28 10:00:00,53.0,5.1,24.7,93.0
2016-09-28 10:20:00,53.0,5.1,24.7,93.0
2016-09-28 10:40:00,53.0,5.1,24.7,93.0
2016-09-28 11:00:00,53.0,5.1,24.7,93.0
2016-09-28 11:20:00,53.0,5.1,24.7,93.0
2016-09-28 11:40:00,53.0,5.1,24.7,93.0
2016-09-28 12:00:00,57.0,3.9,23.1,94.0
2016-09-28 12:20:00,57.0,3.9,23.1,94.0
2016-09-28 12:40:00,57.0,3.9,23.1,94.0
2016-09-28 13:00:00,57.0,3.9,23.1,94.0
2016-09-28 13:20:00,57.0,3.9,23.1,94.0
2016-09-28 13:40:00,57.0,3.9,23.1,94.0
2016-09-28 14:00:00,57.0,3.9,23.1,94.0
2016-09-28 14:20:00,57.0,3.9,23.1,94.0
2016-09-28 14:40:00,57.0,3.9,23.1,94.0
2016-09-28 15:00:00,51.0,3.4,22.6,95.0
2016-09-28 15:20:00,51.0,3.4,22.6,95.0
2016-09-28 15:40:00,51.0,3.4,22.6,95.0
2016-09-28 16:00:00,51.0,3.4,22.6,95.0
2016-09-28 16:20:00,51.0,3.4,22.6,95.0
2016-09-28 16:40:00,51.0,3.4,22.6,95.0
2016-09-28 17:00:00,51.0,3.4,22.6,95.0
2016-09-28 17:20:00,51.0,3.4,22.6,95.0
2016-09-28 17:40:00,51.0,3.4,22.6,95.0
2016-09-28 18:00:00,38.0,5.5,22.0,94.0
2016-09-28 18:20:00,38.0,5.5,22.0,94.0
2016-09-28 18:40:00,38.0,5.5,22.0,94.0
2016-09-28 19:00:00,38.0,5.5,22.0,94.0
2016-09-28 19:20:00,38.0,5.5,22.0,94.0
2016-09-28 19:40:00,38.0,5.5,22.0,94.0
2016-09-28 20:00:00,38.0,5.5,22.0,94.0
2016-09-28 20:20:00,38.0,5.5,22.0,94.0
2016-09-28 20:40:00,38.0,5.5,22.0,94.0
2016-09-28 21:00:00,29.0,4.1,21.5,95.0
2016-09-28 21:20:00,29.0,4.1,21.5,95.0
2016-09-28 21:40:00,29.0,4.1,21.5,95.0
2016-09-28 22:00:00,29.0,4.1,21.5,95.0
2016-09-28 22:20:00,29.0,4.1,21.5,95.0
2016-09-28 22:40:00,29.0,4.1,21.5,95.0
2016-09-28 23:00:00,29.0,4.1,21.5,95.0
2016-09-28 23:20:00,29.0,4.1,21.5,95.0
2016-09-28 23:40:00,29.0,4.1,21.5,95.0
2016-09-29 00:00:00,345.0,2.3,21.5,97.0
2016-09-29 00:20:00,345.0,2.3,21.5,97.0
2016-09-29 00:40:00,345.0,2.3,21.5,97.0
2016-09-29 01:00:00,345.0,2.3,21.5,97.0
2016-09-29 01:20:00,345.0,2.3,21.5,97.0
2016-09-29 01:40:00,345.0,2.3,21.5,97.0
2016-09-29 02:00:00,345.0,2.3,21.5,97.0
2016-09-29 02:20:00,345.0,2.3,21.5,97.0
2016-09-29 02:40:00,345.0,2.3,21.5,97.0
2016-09-29 03:00:00,359.0,5.1,21.6,96.0
2016-09-29 03:20:00,359.0,5.1,21.6,96.0
2016-09-29 03:40:00,359.0,5.1,21.6,96.0
2016-09-29 04:00:00,359.0,5.1,21.6,96.0
2016-09-29 04:20:00,359.0,5.1,21.6,96.0
2016-09-29 04:40:00,359.0,5.1,21.6,96.0
2016-09-29 05:00:00,359.0,5.1,21.6,96.0
2016-09-29 05:20:00,359.0,5.1,21.6,96.0
2016-09-29 05:40:00,359.0,5.1,21.6,96.0
2016-09-29 06:00:00,355.0,6.9,21.0,95.0
2016-09-29 06:20:00,355.0,6.9,21.0,95.0
2016-09-29 06:40:00,355.0,6.9,21.0,95.0
2016-09-29 07:00:00,355.0,6.9,21.0,95.0
2016-09-29 07:20:00,355.0,6.9,21.0,95.0
2016-09-29 07:40:00,355.0,6.9,21.0,95.0
2016-09-29 08:00:00,355.0,6.9,21.0,95.0
2016-09-29 08:20:00,355.0,6.9,21.0,95.0
2016-09-29 08:40:00,355.0,6.9,21.0,95.0
2016-09-29 09:00:00,356.0,4.0,20.6,96.0
2016-09-29 09:20:00,356.0,4.0,20.6,96.0
2016-09-29 09:40:00,356.0,4.0,20.6,96.0
2016-09-29 10:00:00,356.0,4.0,20.6,96.0
2016-09-29 10:20:00,356.0,4.0,20.6,96.0
2016-09-29 10:40:00,356.0,4.0,20.6,96.0
2016-09-29 11:00:00,356.0,4.0,20.6,96.0
2016-09-29 11:20:00,356.0,4.0,20.6,96.0
2016-09-29 11:40:00,356.0,4.0,20.6,96.0
2016-09-29 12:00:00,10.0,3.1,20.3,97.0
2016-09-29 12:20:00,10.0,3.1,20.3,97.0
2016-09-29 12:40:00,10.0,3.1,20.3,97.0
2016-09-29 13:00:00,10.0,3.1,20.3,97.0
2016-09-29 13:20:00,10.0,3.1,20.3,97.0
2016-09-29 13:40:00,10.0,3.1,20.3,97.0
2016-09-29 14:00:00,10.0,3.1,20.3,97.0
2016-09-29 14:20:00,10.0,3.1,20.3,97.0
2016-09-29 14:40:00,10.0,3.1,20.3,97.0
2016-09-29 15:00:00,342.0,2.6,19.9,97.0
2016-09-29 15:20:00,342.0,2.6,19.9,97.0
2016-09-29 15:40:00,342.0,2.6,19.9,97.0
2016-09-29 16:00:00,342.0,2.6,19.9,97.0
2016-09-29 16:20:00,342.0,2.6,19.9,97.0
2016-09-29 16:40:00,342.0,2.6,19.9,97.0
2016-09-29 17:00:00,342.0,2.6,19.9,97.0
2016-09-29 17:20:00,342.0,2.6,19.9,97.0
2016-09-29 17:40:00,342.0,2.6,19.9,97.0
2016-09-29 18:00:00,354.0,1.8,19.6,97.0
2016-09-29 18:20:00,354.0,1.8,19.6,97.0
2016-09-29 18:40:00,354.0,1.8,19.6,97.0
2016-09-29 19:00:00,354.0,1.8,19.6,97.0
2016-09-29 19:20:00,354.0,1.8,19.6,97.0
2016-09-29 19:40:00,354.0,1.8,19.6,97.0
2016-09-29 20:00:00,354.0,1.8,19.6,97.0
2016-09-29 20:20:00,354.0,1.8,19.6,97.0
2016-09-29 20:40:00,354.0,1.8,19.6,97.0
2016-09-29 21:00:00,354.0,1.8,19.6,97.0
2016-09-29 21:20:00,354.0,1.8,19.6,97.0
2016-09-29 21:40:00,354.0,1.8,19.6,97.0
2016-09-29 22:00:00,354.0,1.8,19.6,97.0
2016-09-29 22:20:00,354.0,1.8,19.6,97.0
2016-09-29 22:40:00,354.0,1.8,19.6,97.0
2016-09-29 23:00:00,354.0,1.8,19.6,97.0
2016-09-29 23:20:00,354.0,1.8,19.6,97.0
2016-09-29 23:40:00,354.0,1.8,19.6,97.0
2016-09-30 00:00:00,354.0,1.8,19.6,97.0
2016-09-30 00:20:00,354.0,1.8,19.6,97.0
2016-09-30 00:40:00,354.0,1.8,19.6,97.0
2016-09-30 01:00:00,354.0,1.8,19.6,97.0
2016-09-30 01:20:00,354.0,1.8,19.6,97.0
2016-09-30 01:40:00,354.0,1.8,19.6,97.0
2016-09-30 02:00:00,354.0,1.8,19.6,97.0
2016-09-30 02:20:00,354.0,1.8,19.6,97.0
2016-09-30 02:40:00,354.0,1.8,19.6,97.0
2016-09-30 03:00:00,323.0,2.3,22.4,86.0
2016-09-30 03:20:00,323.0,2.3,22.4,86.0
2016-09-30 03:40:00,323.0,2.3,22.4,86.0
2016-09-30 04:00:00,323.0,2.3,22.4,86.0
2016-09-30 04:20:00,323.0,2.3,22.4,86.0
2016-09-30 04:40:00,323.0,2.3,22.4,86.0
2016-09-30 05:00:00,323.0,2.3,22.4,86.0
2016-09-30 05:20:00,323.0,2.3,22.4,86.0
2016-09-30 05:40:00,323.0,2.3,22.4,86.0
2016-09-30 06:00:00,164.0,1.0,24.7,80.0
2016-09-30 06:20:00,164.0,1.0,24.7,80.0
2016-09-30 06:40:00,164.0,1.0,24.7,80.0
2016-09-30 07:00:00,164.0,1.0,24.7,80.0
2016-09-30 07:20:00,164.0,1.0,24.7,80.0
2016-09-30 07:40:00,164.0,1.0,24.7,80.0
2016-09-30 08:00:00,164.0,1.0,24.7,80.0
2016-09-30 08:20:00,164.0,1.0,24.7,80.0
2016-09-30 08:40:00,164.0,1.0,24.7,80.0
2016-09-30 09:00:00,16.0,3.5,24.1,81.0
2016-09-30 09:20:00,16.0,3.5,24.1,81.0
2016-09-30 09:40:00,16.0,3.5,24.1,81.0
2016-09-30 10:00:00,16.0,3.5,24.1,81.0
2016-09-30 10:20:00,16.0,3.5,24.1,81.0
2016-09-30 10:40:00,16.0,3.5,24.1,81.0
2016-09-30 11:00:00,16.0,3.5,24.1,81.0
2016-09-30 11:20:00,16.0,3.5,24.1,81.0
2016-09-30 11:40:00,16.0,3.5,24.1,81.0
2016-09-30 12:00:00,351.0,2.3,22.5,83.0
2016-09-30 12:20:00,351.0,2.3,22.5,83.0
2016-09-30 12:40:00,351.0,2.3,22.5,83.0
2016-09-30 13:00:00,351.0,2.3,22.5,83.0
2016-09-30 13:20:00,351.0,2.3,22.5,83.0
2016-09-30 13:40:00,351.0,2.3,22.5,83.0
2016-09-30 14:00:00,351.0,2.3,22.5,83.0
2016-09-30 14:20:00,351.0,2.3,22.5,83.0
2016-09-30 14:40:00,351.0,2.3,22.5,83.0
2016-09-30 15:00:00,334.0,1.4,21.7,89.0
2016-09-30 15:20:00,334.0,1.4,21.7,89.0
2016-09-30 15:40:00,334.0,1.4,21.7,89.0
2016-09-30 16:00:00,334.0,1.4,21.7,89.0
2016-09-30 16:20:00,334.0,1.4,21.7,89.0
2016-09-30 16:40:00,334.0,1.4,21.7,89.0
2016-09-30 17:00:00,334.0,1.4,21.7,89.0
2016-09-30 17:20:00,334.0,1.4,21.7,89.0
2016-09-30 17:40:00,334.0,1.4,21.7,89.0
2016-09-30 18:00:00,319.0,0.9,20.9,96.0
2016-09-30 18:20:00,319.0,0.9,20.9,96.0
2016-09-30 18:40:00,319.0,0.9,20.9,96.0
2016-09-30 19:00:00,319.0,0.9,20.9,96.0
2016-09-30 19:20:00,319.0,0.9,20.9,96.0
2016-09-30 19:40:00,319.0,0.9,20.9,96.0
2016-09-30 20:00:00,319.0,0.9,20.9,96.0
2016-09-30 20:20:00,319.0,0.9,20.9,96.0
2016-09-30 20:40:00,319.0,0.9,20.9,96.0
2016-09-30 21:00:00,284.0,0.7,21.0,96.0
2016-09-30 21:20:00,284.0,0.7,21.0,96.0
2016-09-30 21:40:00,284.0,0.7,21.0,96.0
2016-09-30 22:00:00,284.0,0.7,21.0,96.0
2016-09-30 22:20:00,284.0,0.7,21.0,96.0
2016-09-30 22:40:00,284.0,0.7,21.0,96.0
2016-09-30 23:00:00,284.0,0.7,21.0,96.0
2016-09-30 23:20:00,284.0,0.7,21.0,96.0
2016-09-30 23:40:00,284.0,0.7,21.0,96.0
2016-10-01 00:00:00,284.0,0.7,21.0,96.0
2016-10-01 00:20:00,284.0,0.7,21.0,96.0
2016-10-01 00:40:00,284.0,0.7,21.0,96.0
2016-10-01 01:00:00,284.0,0.7,21.0,96.0
2016-10-01 01:20:00,284.0,0.7,21.0,96.0
2016-10-01 01:40:00,284.0,0.7,21.0,96.0
2016-10-01 02:00:00,284.0,0.7,21.0,96.0
2016-10-01 02:20:00,284.0,0.7,21.0,96.0
2016-10-01 02:40:00,284.0,0.7,21.0,96.0
2016-10-01 03:00:00,188.0,1.1,25.1,82.0
2016-10-01 03:20:00,188.0,1.1,25.1,82.0
2016-10-01 03:40:00,188.0,1.1,25.1,82.0
2016-10-01 04:00:00,188.0,1.1,25.1,82.0
2016-10-01 04:20:00,188.0,1.1,25.1,82.0
2016-10-01 04:40:00,188.0,1.1,25.1,82.0
2016-10-01 05:00:00,188.0,1.1,25.1,82.0
2016-10-01 05:20:00,188.0,1.1,25.1,82.0
2016-10-01 05:40:00,188.0,1.1,25.1,82.0
2016-10-01 06:00:00,222.0,1.4,27.3,75.0
2016-10-01 06:20:00,222.0,1.4,27.3,75.0
2016-10-01 06:40:00,222.0,1.4,27.3,75.0
2016-10-01 07:00:00,222.0,1.4,27.3,75.0
2016-10-01 07:20:00,222.0,1.4,27.3,75.0
2016-10-01 07:40:00,222.0,1.4,27.3,75.0
2016-10-01 08:00:00,222.0,1.4,27.3,75.0
2016-10-01 08:20:00,222.0,1.4,27.3,75.0
2016-10-01 08:40:00,222.0,1.4,27.3,75.0
2016-10-01 09:00:00,99.0,1.1,28.1,74.0
2016-10-01 09:20:00,99.0,1.1,28.1,74.0
2016-10-01 09:40:00,99.0,1.1,28.1,74.0
2016-10-01 10:00:00,99.0,1.1,28.1,74.0
2016-10-01 10:20:00,99.0,1.1,28.1,74.0
2016-10-01 10:40:00,99.0,1.1,28.1,74.0
2016-10-01 11:00:00,99.0,1.1,28.1,74.0
2016-10-01 11:20:00,99.0,1.1,28.1,74.0
2016-10-01 11:40:00,99.0,1.1,28.1,74.0
2016-10-01 12:00:00,326.0,0.9,25.1,90.0
2016-10-01 12:20:00,326.0,0.9,25.1,90.0
2016-10-01 12:40:00,326.0,0.9,25.1,90.0
2016-10-01 13:00:00,326.0,0.9,25.1,90.0
2016-10-01 13:20:00,326.0,0.9,25.1,90.0
2016-10-01 13:40:00,326.0,0.9,25.1,90.0
2016-10-01 14:00:00,326.0,0.9,25.1,90.0
2016-10-01 14:20:00,326.0,0.9,25.1,90.0
2016-10-01 14:40:00,326.0,0.9,25.1,90.0
2016-10-01 15:00:00,322.0,2.2,24.1,94.0
2016-10-01 15:20:00,322.0,2.2,24.1,94.0
2016-10-01 15:40:00,322.0,2.2,24.1,94.0
2016-10-01 16:00:00,322.0,2.2,24.1,94.0
2016-10-01 16:20:00,322.0,2.2,24.1,94.0
2016-10-01 16:40:00,322.0,2.2,24.1,94.0
2016-10-01 17:00:00,322.0,2.2,24.1,94.0
2016-10-01 17:20:00,322.0,2.2,24.1,94.0
2016-10-01 17:40:00,322.0,2.2,24.1,94.0
2016-10-01 18:00:00,334.0,0.8,23.5,95.0
2016-10-01 18:20:00,334.0,0.8,23.5,95.0
2016-10-01 18:40:00,334.0,0.8,23.5,95.0
2016-10-01 19:00:00,334.0,0.8,23.5,95.0
2016-10-01 19:20:00,334.0,0.8,23.5,95.0
2016-10-01 19:40:00,334.0,0.8,23.5,95.0
2016-10-01 20:00:00,334.0,0.8,23.5,95.0
2016-10-01 20:20:00,334.0,0.8,23.5,95.0
2016-10-01 20:40:00,334.0,0.8,23.5,95.0
2016-10-01 21:00:00,172.0,2.0,23.7,95.0
2016-10-01 21:20:00,172.0,2.0,23.7,95.0
2016-10-01 21:40:00,172.0,2.0,23.7,95.0
2016-10-01 22:00:00,172.0,2.0,23.7,95.0
2016-10-01 22:20:00,172.0,2.0,23.7,95.0
2016-10-01 22:40:00,172.0,2.0,23.7,95.0
2016-10-01 23:00:00,172.0,2.0,23.7,95.0
2016-10-01 23:20:00,172.0,2.0,23.7,95.0
2016-10-01 23:40:00,172.0,2.0,23.7,95.0
2016-10-02 00:00:00,227.0,2.1,25.6,89.0
2016-10-02 00:20:00,227.0,2.1,25.6,89.0
2016-10-02 00:40:00,227.0,2.1,25.6,89.0
2016-10-02 01:00:00,227.0,2.1,25.6,89.0
2016-10-02 01:20:00,227.0,2.1,25.6,89.0
2016-10-02 01:40:00,227.0,2.1,25.6,89.0
2016-10-02 02:00:00,227.0,2.1,25.6,89.0
2016-10-02 02:20:00,227.0,2.1,25.6,89.0
2016-10-02 02:40:00,227.0,2.1,25.6,89.0
2016-10-02 03:00:00,220.0,2.9,30.1,64.0
2016-10-02 03:20:00,220.0,2.9,30.1,64.0
2016-10-02 03:40:00,220.0,2.9,30.1,64.0
2016-10-02 04:00:00,220.0,2.9,30.1,64.0
2016-10-02 04:20:00,220.0,2.9,30.1,64.0
2016-10-02 04:40:00,220.0,2.9,30.1,64.0
2016-10-02 05:00:00,220.0,2.9,30.1,64.0
